uniqueID,clinicalResourceName,serviceType,serviceTypeOtherInfo,address,city,state,zipCode,googleMapsLink,siteOnBusRoute,busRoute,phoneNum1,phoneNumInfo,phoneNum1Verified,phoneNum2,phoneNum2Info,phoneNum2Verified,website,email,otherContactInfo,monday,mondayOpenTime,mondayCloseTime,tuesday,tuesdayOpenTime,tuesdayCloseTime,wednesday,wednesdayOpenTime,wednesdayCloseTime,thursday,thursdayOpenTime,thursdayCloseTime,friday,fridayOpenTime,fridayCloseTime,saturday,saturdayOpenTime,saturdayCloseTime,sunday,sundayOpenTime,sundayCloseTime,otherHoursInfo,servicesProvided,eligibilityCriteriaAll,eligibilityCriteriaUninsured,eligibilityCriteriaIncomeDocumentation,eligibilityCriteriaTennCare,eligibilityCriteriaPrivateInsurance,otherEligibilityCriteriaInfo,feesSlidingScale,feesMinimumPayment,feesOtherInfo,languageEnglish,languageSpanish,languageOther,languageOtherInfo,otherTags,otherNotes,imgURL
234_BreastCancerTennesseeBreastCancerCoalition, Breast Cancer - Tennessee Breast Cancer Coalition,Support groups,Support groups,,Old Hickory,,37138-2242,,,,(615) 377-8777,,Yes,,,,http://www.tbcc.org/,Jami@tbcc.org,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
159_TNCareerCenter, TN Career Center                 ,Job and Homeless Resources,,665 Mainstream Drive,Nashville,TN,37228,"https://www.google.com/maps/place/Tennessee+Career+Center/@36.193865,-86.804528,15z/data=!4m2!3m1!1s0x0:0xb230f2a186cd7470?sa=X&ei=o9cxVKKtK4jIsATWzYK4BQ&ved=0CIEBEPwSMAs",,#9,(615) 253-8920,,Yes,,,,http://www.tennessee.gov/labor-wfd/cc/,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
109_TennCareDHS,TennCare - DHS        ,Family Services,Family Assistance Service Center; Work Assistance,"400 Deaderick Street, 15th Floor",Nashville,TN,37243,"https://www.google.com/maps/place/400+Deaderick+St,+Nashville,+TN+37243/@36.165976,-86.780888,17z/data=!3m1!4b1!4m2!3m1!1s0x88646657f418c7d5:0x7b12344bfcd2a4eb",,,(615) 743-2000,Family Assistance Service Center,Yes,,,,http://www.tn.gov/humanserv/,,,,,,,,,,,,,,,,,,,,,,,,,"Temporary economic assistance, work opportunities, protective services",Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Checked,Checked,Unchecked,,government; government service; govt service; govt; protection; protective; protection service; adult protection,"This service seems to be more for referring to other services, not as a place to visit. Therefore, hours, etc. are difficult, if not impossible, to find.",http://www.tn.gov/humanserv/images/dhs_rn_1st.gif
131_TennCare,TennCare                          ,Government/Legal/Policies,TennCare is the state of Tennessee's Medicaid program that provides health care for 1.3 million Tennesseans,,,,,,,,,1-855-259-0701  ,Yes,,1-800-318-2596 to apply over the phone,Yes,http://www.tn.gov/tenncare/,Tenn.Care@tn.gov,online applications available at www.healthcare.gov,,,,,,,,,,,,,,,,,,,,,,,The kind of benefits you have depend on the kind of TennCare you have.,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,"Eligibility Criteria: (each group has different income and assets limitations)	- Children under age 21	- Pregnant women	- Single parents or caretakers of a minor child (The child must live with the parent or caretaker and be a close relative).	- Two parent families with at least one minor child where one parent has lost their job, had a pay cut, or has a health or mental health problem expected to last 30 days	- Women who need treatment for breast or cervical cancer	- People who receive a Supplemental Security Income check	- People who have gotten both a SSI check and a Social Security check at least once in the same month since 1977 and who still get a SS check	- People who live in a nursing home and who have income less than $1911/month or who get other longterm TennCare-paid services	",Unchecked,Unchecked,Pharmacy co-pays for some adults.,Checked,Checked,Unchecked,,,,
132_TNJusticeCenter,TN Justice Center ,Government/Legal/Policies,,301 Charlotte Ave,Nashville,TN,37201,"https://www.google.com/maps/place/301+Charlotte+Ave,+Nashville,+TN+37201/@36.1665618,-86.7798815,17z/data=!3m1!4b1!4m2!3m1!1s0x886466579a3139c7:0x43d20919265cb01",,,(615) 255-0331,,Yes,(877) 608-1009,toll free ,Yes,http://www.tnjustice.org,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,Need to verify hours,
55_TSUDepartmentofDentalHygiene,TSU Department of Dental Hygiene ,Dental Service,,3500 John E. Merritt Blvd.,Nashville,TN,37209,"https://www.google.com/maps/place/3500+John+A+Merritt+Blvd,+Tennessee+State+University,+Nashville,+TN+37209/@36.1661921,-86.8294812,15z/data=!4m2!3m1!1s0x8864612e29e63677:0x84d69604f074263b",,,(615) 963-5791,,Yes,,,,http://www.tnstate.edu/dentalhygiene/clinic.aspx,,Fax 615-963-4944,Open,8:30,16:00,Open,8:30,16:00,Open,8:30,16:00,Open,8:30,16:00,Open,8:30,16:00,Closed,,,Closed,,,,(all performed by supervised students) Vital sign measurements; oral cancer screen; tobacco cessation; oral health/hygiene education; cleaning oral hardware; nutritional assessment and counseling; supragingival/subgingival scaling; root planing; coronal polishing; fluoride therapy; polish amalgam restorations; dental pit and fissure sealants; application of local anesthesia; bleaching; digital x-rays   ,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,Fees: Reduced fees,Checked,Unchecked,Unchecked,,primary care; oral cancer; oral cancer screen; tobacco cessation; smoking cessation; smoking; tobacco; chewing tobacco; oral; oral health; hygiene; education;  cleaning; oral hardware; cleaning oral hardware; nutrition; nutrition counseling; supragingival; subgingival; scaling; root planing; coronal; polish; fluoride ; amalgam; dental pit ; fissure sealants; local anesthesia; bleaching; x-rays   ,,dental services; dental; poor; oral hygiene; oral; hygiene; 
169_VeteransTriCareforLife, Veterans  TriCare for Life        ,Other,Other medical resources,,,,,,,,(866) 773-0404,Customer Service,No,,,,http://www.tricare.mil/tfl,,,Open,7:00,22:00,Open,7:00,22:00,Open,7:00,22:00,Open,7:00,22:00,Open,7:00,22:00,Closed,,,Closed,,,,Acts as a 2nd payer to Medicare if the veterans only insurance is Medicare,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,"Medicare, Parts A and B",Unchecked,Checked,Part B monthly premiums that are based on income,Unchecked,Unchecked,Unchecked,,medicare; veterans; discount; insurance; insurance help; tricare; assistance; financial assistance,,
12_HartsvilleFamilyClinicUNHS,Hartsville Family Clinic (UNHS),Medical Care Clinic,,100 Damascus Street,Hartsville,TN,37073,"https://www.google.com/maps/place/100+Damascus+St,+Hartsville,+TN+37074/@36.391322,-86.162184,17z/data=!3m1!4b1!4m2!3m1!1s0x886684bc7f3a1be9:0xe9950b70e31fbe46?hl=en",,,(615) 374-2107,,No,,,,http://www.unitedneighborhood.org/locations.php,,615.620.UNHS,Open,8:00,17:00,Closed,,,Open,8:00,17:00,Closed,,,Open,8:00,17:00,Closed,,,Closed,,,,"Comprehensive Family Health Care for all ages  Preventive Care: Immunizations, Family Planning, STD testing, Screening for diabetes, heart disease, cancer, mental illness, substance abuse and others  Chronic Care: Asthma, Diabetes, Cardiovascular, Depression  Acute Care: Walk-in patients are welcome  Laboratory testing  Pharmaceutical assistance  Behavioral Health Counseling  Dental Care  Nutritional Counseling  Prenatal Care  24-hour on-call medical provider  Health Education  Social Work and Case Management  Services for those who are homeless",Checked,Checked,Checked,Checked,Checked,"Eligibility: All, including uninsured, documentation of income required",Checked,Unchecked,,Checked,Unchecked,Unchecked,"Languages: English, Spanish",,,
145_UrbanHousingSolutions, Urban Housing Solutions           ,Housing and Utilities,,822 Woodland Street,Nashville,TN,37206,"https://www.google.com/maps/preview?ll=36.174603,-86.75673&z=14&t=m&hl=en-US&gl=US&mapclient=embed&q=822+Woodland+St+Nashville,+TN+37206",,,(615) 726-2696,,Yes,,,,http://www.urbanhousingsolutions.org/,hello@urbanhousingsolutions.org,Fax # (615) 726-3794,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Closed,,,Closed,,,,"Urban Housing Solutions provides for families and individuals in need of various types of affordable housing solutions.     We have commercial spaces ideal for startups and other small businesses.     We also offer some apartments for people with special housing needs, including: people in recovery from alcohol and drug addiction who would like to live in a sober community (Journeys of Hope); households in which one or more members is HIV-positive (HOPWA); and deaf or hard of hearing adults (Porter East). Applicants for Journeys of Hope's properties should call the Journeys of Hope program manager at (615) 726-2696, ext. 121. Applicants for HOPWA should contact the health advocate at (615) 726-2696, ext. 142.",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Checked,$25 application fee,Unchecked,Unchecked,Unchecked,,Housing; Small businesses; Addiction; HIV; deaf; ,,http://www.shannonleutzinger.com/LinkedFiles/uhs_large_image_1.jpg
151_WoodbineCommunityOrgan., Woodbine Community Organization,Other,"Housing, Tax, and Financial Resources",222 Oriel Ave.  ,Nashville,TN,37210,"https://www.google.com/maps/place/Woodbine+Community+Center/@36.122332,-86.744094,15z/data=!4m2!3m1!1s0x0:0xffb4bd12ca545518?sa=X&ei=cLI5VJfkKsq2yASas4KADg&ved=0CGwQ_BIwDQ",,,(615) 833-9580,,Yes,,,,http://www.woodbinecommunity.org/,wco@woodbinecommunity.org,,Open,,,Open,,,Open,,,Open,,,Open,,,Open,,,Closed,,,,"Housing services, financial fitness services, foreclosure prevention, affordable rental housing, special needs living centers, homebuyer assistance, and loan programs.",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
176_YouthVillages, Youth Villages                     ,Mental Health Clinic,Other mental health,3310 Perimeter Hill Drive  ,Nashville ,TN,37211,"https://www.google.com/maps/dir/''/Youth+Villages+nashville/@36.0843391,-86.7260488,13z/data=!3m1!4b1!4m8!4m7!1m0!1m5!1m1!1s0x88646e577a40a78f:0xfd5ef292633549c5!2m2!1d-86.691716!2d36.084344",,,(615) 250-7200,,,,,,http://www.youthvillages.org,wendy.lunsford@youthvillages.org,,Open,,,Open,,,Open,,,Open,,,Open,,,,,,,,,,Intensive in-home services  Foster care and adoption  Transitional living  Crisis services  Mentoring,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
168_VanderbiltFinancialOffice,Vanderbilt Financial Office         ,Other,Other medical resources,1211 Medical Center Dr,Nashville,TN,37232,"https://www.google.com/maps/place/vanderbilt+university+medical+center/@36.14212,-86.801553,15z/data=!4m2!3m1!1s0x0:0x49a423be0164e105?sa=X&ei=IlxmVKaTBMjdsASYmILQAw&ved=0CIMBEPwSMBA",,,(615) 936-3938,,Yes,,,,https://dof.mc.vanderbilt.edu/vmg/bo/Documents/pub/PatientCompass/Billing_Policies_Financial_Assistance_Brochure.pdf,,,Open,9:00,17:00,Open,9:00,17:00,Open,9:00,17:00,Open,9:00,17:00,Open,9:00,17:00,Closed,,,Closed,,,,Medical bill reduction ,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Need an appointment with a Vanderbilt provider. 'In financial need' that is deemed after calling this service which uses guidelines from 2014 US Dept of Health and Human Services. ,Unchecked,Unchecked,,Checked,Checked,Checked,,discount; vanderbilt discount; vanderbilt patient; patient; medical bill; billing; bills; bill; medical discount; ,,
265_ShadeTreeEarlyPregnancyProgramSTEPP, Shade Tree Early Pregnancy Program (STEPP),Medical Care Clinic,"Women's Health, Prenatal Health",1223 Dickerson Pike,Nashville,TN,37207,"https://www.google.com/maps/place/Dickerson+Road+Family+Clinic/@36.193399,-86.77215,15z/data=!4m2!3m1!1s0x0:0xbc9bd7c0b6e3c334?sa=X&ei=1-9bVO3jCMWryATJoILwDw&ved=0CHUQ_BIwCw",,,(615) 873-0414,For an appointment,Yes,,,,https://shadetreeclinic.org/prenatal.php,shadetree.pregnancy@gmail.com,,,,,,,,,,,,,,,,,,,,,,,Occurs 1 Saturday a month. Contact by phone or email for specific dates,Prenatal care to pregnant uninsured women,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Must not be receiving prenatal care elsewhere,Unchecked,Unchecked,Free,Checked,Checked,Checked,Language line,uninsured; poor; free service; free; student; volunteer; student volunteer; prenatal; pregnant; pregnancy; baby; mom; mother; birth,,
124_SchraderLaneChurchofChrist, Schrader Lane Church of Christ   ,Food Resources,,1234 Schrader Lane  ,Nashville,TN,37208,"https://www.google.com/maps/place/1234+Schrader+Ln,+Nashville,+TN+37208/@36.1708504,-86.8236706,15z/data=!4m2!3m1!1s0x8864612c9352996d:0x412c049987a2b4f?sa=X&ei=lcgxVOKfFqLmsATc0YKwAQ&ved=0CB8Q8gEwAA",,,(615) 329-0950,No one answers on 10/5 (sunday),No,,,,https://www.facebook.com/pages/Schrader-Lane-Church/117447164941788?rf=184779748231898,,,Open,9:00,15:00,Open,9:00,15:00,Open,9:00,15:00,Open,9:00,15:00,Open,9:00,15:00,,,,,,,,groceries and utilities assist on periodic basis,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Checked,Unchecked,Unchecked,,church; church of christ; christian; food; food bank; food pantry,Much information missing. Contemplating deleting record since services are periodic and can't find schedule for it. ,
142_OasisCenterAges, Oasis Center (Ages 13-17)         ,Housing and Utilities,"Mental health, Family Services",1704 Charlotte Ave,Nashville,TN,37203,"https://www.google.com/maps/place/Oasis+Center+Inc/@36.158617,-86.798998,17z/data=!3m1!4b1!4m2!3m1!1s0x8864669afd31b527:0xc1b73f3c2d8b769b",,,(615) 327-4455,,Yes,,,,https://www.oasiscenter.org/#home,,,Open,8:30,17:00,Open,8:30,17:00,Open,8:30,17:00,Open,8:30,17:00,Open,8:30,17:00,Closed,,,Closed,,,,"emergency housing, crisis counseling, shelter, youth outreach, college preparation",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
27_SaintThomasFamilyHealthCenterSouth,Saint Thomas Family Health Center South ,Medical Care Clinic,,"4928 Edmondson Pike, Suite 205",Nashville,TN,37211,"https://www.google.com/maps/place/4928+Edmondson+Pike+%23205,+Nashville,+TN+37211/@36.075202,-86.7270209,15z/data=!4m2!3m1!1s0x88646f90d0fe2b69:0x2a2ea5f945b54f36?sa=X&ei=Q74xVNjJCaK1sQTp8YKIAw&ved=0CGQQ8gEwCg",,,(615) 222-1400,,Yes,,,,https://www.sths.com/Pages/About-Us/Mission-Integration/Care-for-the-poor.aspx,,,Open,8:30,17:00,Open,9:30,18:00,Open,8:30,17:00,Open,9:30,18:00,Open,8:00,17:00,,,,,,,,"Services: Family practice, acute and chronic illnesses, preventative medicine, gynecology",Unchecked,Checked,Checked,Unchecked,Unchecked,,Checked,Checked,Minimum: $20,Checked,Checked,Unchecked,,,,http://www.scrubsreport.com/St._Thomas_Health_2.jpg
259_StrokeAmericanStrokeAssociation,Stroke - American Stroke Association   ,Support groups,Support groups,,,,,,,,,1-800-553-6321,,,,,strokeassociation.org,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
59_CelebrateRecovery, Celebrate Recovery,"Counseling, Behavior, Drug & Alcohol Recovery",,5240 Edmondson Pike,Nashville,TN,37211,"https://www.google.com/maps/place/5240+Edmondson+Pike,+Nashville,+TN+37211/data=!4m2!3m1!1s0x88646ff7c354a927:0x57d3fc5dc2a0a95a?sa=X&ei=qE2sVKqACYT8yQSjqYKgAw&ved=0CB8Q8gEwAA",,,(615) 573-2221,For the group at Connection Pointe Assembly of God,Yes,,,,www.celebraterecovery.com,brettandpennybrown@comcast.net,,,,,,,,,,,,,,,,,,,,,,,Look on website for specific locations and times,"Christian 12-step 1-2 hour meetings held in about 6 locations in Nashville, regular testimonials, baby-sitting available",Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,Free,Checked,Checked,Unchecked,,Christian; Christ; faith-based; alcohol; recovery; counseling; discussion; alcoholic; alcoholism; etoh; addiction,,
190_CentennialAdultcareCenterOR,Centennial Adultcare Center         ,Adult Daycare,"Adult Day Health Care, Non-Medical In-Home Care, Minor Home Modifications","	 1808 8th Ave S; Nashville 37203	  and            230 Glenis Dr., Suite 302; Murfreesboro 37129",Nashville and Murfreesboro,TN,37203,,,,(615) 298-3399,Main Nashville location number,Yes,(615) 713-1339,Murfreesboro location number,Yes,www.centennialadultcare.com,info@centennialadultcare.com,,Open,7:00,18:00,Open,7:00,18:00,Open,7:00,18:00,Open,7:00,18:00,Open,7:00,18:00,,,,,,, M-F 7 am - 6 pm,"Adult Day Health Care, Non-medical In-home Care, Minor Home modifications, Structured daily program, RN on staff, personal care available. Financial aid available through The Veterans Administration TennCare/CHOICES, and TN Options program,  Transportation available, ",Checked,Checked,Unchecked,Checked,Checked,,Unchecked,Unchecked,Inquire by phone or in person,Unchecked,Unchecked,Unchecked,,,,
207_DisabilityLawAdvocacy,Disability Rights Tennessee,Disability Services,Disability Services,2 International Plaza  STE 825,Nashville,TN,37217,,,,(800) 342-1660,,Yes,,,,www.disabilityrightstn.org,gethelp@disabilityrightstn.org,,Open,,,Open,,,Open,,,Open,,,Open,,,,,,,,,,"SERVICES PROVIDED:  - Information and referral  - Investigation of abuse and neglect  - Advocacy Services  - Legal Representation  - Education and Outreach  - Public policy advocacy     AREAS OF WORK:  - Abuse & Neglect in Institutions and Community Settings  - Access to Assistive Technology  - Appropriate Functional Behavior Assessments (FBA) and Behavior Intervention Plans (BIP)  - Appropriate Implementation of IEPs and 504 Plans  - Access to Vocational Rehabilitation (VR) Services  - Communication Barriers in Healthcare, Business and  Government Settings  - Discriminatory Policies & Practices",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,"Each issue is unique. In deciding whether direct services can be provided, DRT will consider  several factors including availability of resources and the ability to advance the Disability Rights Movement in Tennessee.",Unchecked,Unchecked,,Checked,Checked,Unchecked,ASL sign language interpreters can be provided upon request,disability; rights; inclusion; accessibility; equality; justice; civil legal services; advocacy; outreach; education,"Disability Rights Tennessee (DRT) is a nonprofit legal services organization dedicated to protecting the rights of Tennesseans with disabilities.    DRT is the designated federal Protection & Advocacy System for people with disabilities in Tennessee.    We concentrate our work in three areas: freedom from harm, freedom from discrimination, and freedom to participate in the community",
77_MaryParishCenter, The Mary Parish Center for Victims of Domestic & Sexual Violence          ,Child/Domestic Violence,Referrals for services needed,PO Box 60009,Nashville,TN,37206,,,,(615) 256-5959,Office,Yes,(866) 475-1684,Hotline,Yes,www.maryparrish.org,info@maryparrish.org,,Open,10:00,7:00,Open,10:00,7:00,Open,10:00,7:00,Open,10:00,7:00,Open,10:00,7:00,,,,,,,,"We are a transitional housing program for women and children who are homeless as a direct result of domestic and/or sexual violence.  Resources are provided to callers.	 ",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,N/A,Unchecked,Unchecked,N/A,Checked,Unchecked,Unchecked,,,,
92_BigBrothersBigSisters, Big Brothers Big Sisters          ,Family Services,,"1704 Charlotte Avenue, Suite 130  ",Nashville,TN,37203,"https://www.google.com/maps/place/1704+Charlotte+Ave,+Nashville,+TN+37203/data=!4m2!3m1!1s0x886466ebb11a79af:0xf85d54dca67a5834?sa=X&ei=bMCtVKmCLoysyASfq4K4CQ&ved=0CGMQ8gEwCg",,,(615) 329-9191,,,,,,www.mentorakid.org,info@mentorakid.org,,Open,8:30,17:00,Open,8:30,17:00,Open,8:30,17:00,Open,8:30,17:00,Open,8:30,17:00,Closed,,,Closed,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
31_SiloamFamilyHealthCenter,Siloam Family Health Center ,Medical Care Clinic,,820 Gale Lane,Nashville,TN,37204,"https://www.google.com/maps/place/820+Gale+Ln,+Nashville,+TN+37204/@36.118831,-86.776379,15z/data=!4m2!3m1!1s0x886465ce84d0b8ed:0x9ef1a81ea941163",,,(615) 298-5406,,Yes,,,,www.siloamhealth.org,,,,,,,,,,,,,,,,,,,,,,,,Monday         9-12    1-5     6-8         Tuesday        9-12    1-5     6-8         Wednesday  9-12    1-4  Thursday      9-12    1-5     6-8      Friday           9-12  Saturday      9-12,Services: Primary care by appointment,Unchecked,Checked,Unchecked,Unchecked,Unchecked,,Checked,Checked,,Checked,Checked,Checked,"Languages: English, Spanish, Vietnamese, Portuguese, Arabic",,,
112_AngelFoodMinistries, Angel Food Ministries           ,Food Resources,,Multiple locations across Middle TN: Addresses here: http://www.civicscope.org/nashville-tn/DiscountedFood    ,,,,,,,,http://www.civicscope.org/nashville-tn/DiscountedFood Link to phone numbers for different sites across Middle TN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,$30 box of food ($65 retail value). ,Unchecked,Unchecked,Unchecked,,,You must bring own box to carry foo. no purchase limit. Feeds family of 4 for a week.     URL to adresses: http://www.civicscope.org/nashville-tn/DiscountedFood,
28_SaintThomasFamilyHealthCenterWest,Saint Thomas Family Health Center West ,Medical Care Clinic,,5201 Charlotte Ave,Nashville,TN,37209,"https://www.google.com/maps/place/5201+Charlotte+Ave,+Nashville,+TN+37209/data=!4m2!3m1!1s0x8864616ddb4057d3:0x794c58588b1fd8b?sa=X&ei=ZuuqVJyMLoO-ggSfm4SYAg&ved=0CB8Q8gEwAA",,,(615) 222-1900,,Yes,,,,,,,Open,10:30,19:00,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Closed,,,Closed,,,,"Family health practice, primary care, mental health, social services, no walk-ins, appointments only",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Needs documentation for identification ,Unchecked,Unchecked,"Fees: Sliding scale, minimum: $20, bring $45 for 1st appointment",Checked,Checked,Unchecked,,family health; primary care; clinic; uninsured; poor; family; health,,
87_YWCADVShelter, YWCA DV Shelter Hotline              ,Child/Domestic Violence,,Confidential,,,,,,,(615) 242-1199,Crisis Line      ,Yes,(615) 269-9922,main office,Yes,,information@ywcanashville.com,,,,,,,,,,,,,,,,,,,,,,,24/7,Assess for DV shelter ,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,Free,Checked,Checked,Unchecked,,domestic violence; screening; shelter; abuse; ,,
53_Napler,Napler,Dental Service,,451 Murfreesboro Road,Nashville,TN,37210,"https://www.google.com/maps/place/451+Murfreesboro+Rd,+Franklin,+TN+37064/data=!4m2!3m1!1s0x88647effc1ffa9ed:0xce73566320389322?sa=X&ei=0UmsVOP8DYKYyATKhoGoAw&ved=0CB8Q8gEwAA",,,(615) 256-7543,,Yes,,,,,,,Open,9:00,17:00,Open,9:00,20:00,Open,9:00,17:00,Open,9:00,20:00,Closed,,,Open,9:00,17:00,Closed,,,Walk-in's acceptable,"General dentistry, walk-in's acceptable",Unchecked,Checked,Unchecked,Checked,Checked,Tenncare only under 21  Payment plan available for uninsured for $150 flat fee,Unchecked,Checked,,Checked,Checked,Checked,Arabic,dental; dental health; dental services; uninsured; general dentistry; oral health; teeth; hygiene,,
84_SexualAssaultCenter, Sexual Assault Center            ,Child/Domestic Violence,,101 French Landing Drive,Nashville,TN,37228,"https://www.google.com/maps/place/101+French+Landing+Dr,+Nashville,+TN+37228/data=!4m2!3m1!1s0x88646710b82d20a1:0xf84b720c8d3e3b0b?sa=X&ei=D8etVLXgLYaveNO0hMAL&ved=0CB8Q8gEwAA",,,(615) 259-9055,,Yes,,,,,,,Open,8:00,18:00,Open,8:00,18:00,Open,8:00,18:00,Open,8:00,18:00,Open,8:00,14:00,Closed,,,Closed,,,,Counseling,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Checked,Unchecked,,Checked,Checked,Unchecked,,counseling; counselor; sexual abuse; abuse; harassment;,,
33_VineHillCommunityClinicUCHS,Vine Hill Community Clinic (UCHS),Medical Care Clinic,,"601 Benton Ave, 2nd floor, Nashville TN 37204",Nashville,TN,37204,"https://www.google.com/maps/place/UCHS:+Vine+Hill+Dental+Clinic/@36.131241,-86.769045,15z/data=!4m2!3m1!1s0x0:0x9822a2f1184b6a23?sa=X&ei=6MAxVL7CG-fGsQSruoHgCw&ved=0CIkBEPwSMAo",,,(615) 292-9770,,Yes,,,,,,(615) 292-9770,Open,8:00,17:00,Open,8:00,17:00,Open,8:00,17:00,Open,8:00,17:00,Open,8:00,14:00,Open,8:00,12:00,,,,,"Services: Comprehensive primary care for adults and kids, dental services, mental health services, Vaccines for Children program, pharmacy, immunizations, TB skin tests, complete medical home including social work services and case management, house calls program for homebound patients",Checked,Unchecked,Unchecked,Unchecked,Unchecked,"Eligibility: All patients welcome: all insurance types,Bridges to Care, TennCare, Medicare, self-pay",Checked,Unchecked,"Fees: Sliding scale, minimum fee required based on income",Checked,Checked,Checked,"Languages: English, Spanish, Arabic, Somali, Kurdish",,,http://uchshealth.org/wp-content/uploads/2013/05/logo_crisp_300px.png
261_TennesseeServicesfortheBlindVisuallyImpaired, Tennessee Services for the Blind/Visually Impaired ,Support groups,Support groups,"400 Deaderick Street, 11th floor",Nashville,TN,37248,"https://www.google.com/maps/place/400+Deaderick+St,+Nashville,+TN+37243/@36.165976,-86.780888,15z/data=!4m2!3m1!1s0x88646657f418c7d5:0x7b12344bfcd2a4eb?sa=X&ei=ujdlVJW8BM-0yATRt4CQCg&ved=0CB8Q8gEwAA",,,(615) 313-4914,,Yes,,,,,patti.bell-norris@tn.gov,,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Closed,,,Closed,,,,Daily/independent skills training for elderly and blind; vocational rehabilitation; reading services,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Blind ,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,blind; blind services; blind patient,,
62_FamilyandChildrenServices, Family and Children Services,"Counseling, Behavior, Drug & Alcohol Recovery",,201 23rd Ave. North,Nashville,TN,37203,"https://www.google.com/maps/place/201+23rd+Ave+N,+Nashville,+TN+37203/data=!4m2!3m1!1s0x886466beadef5367:0x73456e84bd1c84a1?sa=X&ei=OvyuVL3mONP3yQThyILwBA&ved=0CB8Q8gEwAA",,,(615) 320-0591,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
91_BethlehemFamilyCenters, Bethlehem Family Centers       ,Family Services,,"1417 Charlotte Avenue,Nashville 37203",,,,,,,(615) 329-3386,,Yes,,,,,info@bethlehemcenters.org,,,,,,,,,,,,,,,,,,,,,,,,"Daycare and child care, after school tutoring, youth programs summer camps, senior citizen activities",Unchecked,Unchecked,Checked,Unchecked,Unchecked,,Checked,Unchecked,"For childcare, summer camps, some programs. ",Checked,Unchecked,Unchecked,,methodist; church; Christian; faith-based; faith; family; child care; childcare;daycare; day care; tutor; tutoring; schooling; senior citizen; senior; activity; community,,
